"","%IncMSE","IncNodePurity"
"X927",0,0.818687857218413
"X933",0.0304768009532146,1449.26957497982
"X934",0.125402475925799,1933.13162140335
"X935",-0.00125963239855105,47.1684757786102
"X936",0,1.8263876320312
"X937",0,0.497058536733379
"X939",0,6.41799678134234
"X941",0,2.3873138944195
"X942",0,2.74001089773177
"X944",-5.6662542634368e-07,1.29522634026567
"X945",0,2.26945926788432
"X947",0,1.98976574479664
"X948",4.75519835536029e-08,7.29882955768642
"X950",0,0.153153747127843
"X951",0,1.2499164550334
"X952",-8.46635871445168e-05,41.6451241249559
"X953",0,4.04242567360163
"X954",0,9.2451743214668
"X955",-1.2250847614305e-05,2.11963641132591
"X956",0,0.970905567252876
"X958",0.00930007244521774,1170.06954172852
"X959",-0.000872522267110621,523.238102034183
"X961",0,2.97093778538463
"X962",0.0116742482412605,178.144162034456
"X964",-0.00105787642595551,148.742927707114
"X965",-0.00128317902870537,200.203012272764
"X966",1.76908307543529e-05,3.96916923413509
"X967",0.00237639820520585,188.213198994902
"X968",2.37130840494666e-06,0.512188453141817
"X969",0.00094504015963311,59.4109397369952
"X970",-0.00162672636700175,41.28230528646
"X971",-6.47449915532665e-05,36.7089946334537
"X972",0.000366956226372481,14.141798195638
"X974",0,0.931747747585164
"X975",0,0.409857084205644
"X977",0,0.752271181904671
"X983",0,0.301314841130585
"X987",0.000101361189282838,12.9013687482534
"X989",0,1.3120916674304
"X990",0,1.42700458524311
"X991",-0.000283201451055263,42.7095743618168
"X992",0,0.263975040803028
"X994",-7.08637639995658e-05,1.75937976319196
"X995",1.50031161074479,10503.5753122289
"X996",0.812853356389114,10226.8050165078
"X997",0.900817725475134,7168.65784760687
"X998",0.447939367230878,6121.2419544959
"X999",0.25930014842201,5422.11554523982
"E812",0.000156052281077023,228.920932733012
"E813",7.77352048364409e-05,1.24225834647005
"E814",0.00312322305626844,69.9574810855346
"E815",0.00485731849595454,208.891984428969
"E816",0.00482103460188426,134.861860742806
"E817",-4.32862737698741e-06,0.674047197507622
"E818",4.49469218565588e-05,32.4035085421125
"E819",0.000198140563232155,46.1818409128072
"E821",0,40.4258879380711
"E822",0,0.349349308955252
"E823",0.00138792538405867,118.729389221581
"E824",-0.000116947679273451,3.29019468400487
"E825",-0.00210365372856346,76.8080479330976
"E826",-0.000156794503973088,6.0775343367961
"E838",0,0.212047533911471
"E848",0,0.47833376104387
"E849",-0.00583495201722037,1323.41124140314
"E850",0.00194859442044418,140.415668546925
"E851",0,0.246069976959482
"E852",0.000185296852643712,181.169223549705
"E853",0.000203082243975991,100.900001844909
"E854",0.000679083783798716,69.6341241710478
"E855",-0.000114801484086909,19.908101503223
"E857",0,0.587354124368466
"E858",-0.00898887476875675,150.711879908127
"E866",-0.00200001180532459,194.792447365553
"E869",0,8.86323928492683
"E870",0.00368671367849545,532.480468463101
"E871",-8.15337795591723e-05,15.7952226627098
"E874",0,0.493416302313974
"E876",-0.00481019586715518,305.223688573562
"E878",0.103892835135808,1922.84961788668
"E879",0.0513759472879833,2979.38502283035
"E880",0.00440298752790676,294.264202775815
"E881",-0.000270919988965356,23.3003723451399
"E882",0.000576947906558768,13.9105537332199
"E884",-0.014164590403569,479.278846744701
"E885",-0.0109222771567641,437.659991792446
"E887",-0.000292514330501445,17.4235692686212
"E888",0.00717445283180754,520.265262628864
"E890",0,0.149508611218087
"E899",3.54305035993609e-05,3.87188297498407
"E900",0,0.496404974138011
"E901",-0.000102730179246746,13.0187153890413
"E906",0.000414971495558795,24.3742889369772
"E910",-8.11497805248833e-06,0.978282411158965
"E911",0.000190398961933329,8.97082299024999
"E912",0.104874515720832,1467.9190623654
"E915",-0.0153441046664044,545.519191510459
"E916",0,8.61954507272583
"E917",0.000114554396348853,18.8872760717513
"E918",0,1.03903826044468
"E920",-0.0012703213562929,83.8924099141125
"E922",0,0.152969411748425
"E924",1.41621222687197e-06,2.27678299206025
"E927",-0.00136811515486441,140.21359632219
"E928",-0.0102367473993658,529.098494781743
"E929",0.00165732902294224,484.190809552149
"E930",0.0390079436775055,1791.65744708551
"E931",0.0233154303090923,419.936029266747
"E932",-0.0861302200746089,2018.92190964835
"E933",-0.000693453493584162,466.6999636804
"E934",0.0279731118400901,1837.47470122002
"E935",0.00855267875516904,346.043316187902
"E936",0.0141884662715437,343.993171505972
"E937",-0.00559543660574289,216.356544127765
"E938",-0.000688799310154639,60.2127030149701
"E939",0.00588180948522677,280.452289834442
"E940",-5.14770694267015e-05,2.13205529095574
"E941",0.00379358881766908,219.387792163115
"E942",-0.00530369773408377,302.230283885891
"E943",6.81974279235175e-05,29.8540874075741
"E944",0.015347208930719,425.391991828539
"E945",0.000363655091474076,29.7209958802201
"E946",4.17316786314449e-05,4.46073701316964
"E947",-0.000138595756279831,711.466450868587
"E950",0.000473081089234021,33.8700383634494
"E953",7.60749053066285e-07,1.22264890678755
"E955",0,0.120756845049809
"E956",4.87141113192517e-05,1.34615779293393
"E957",0.000111436308042081,7.54822717014077
"E958",-6.23112404856039e-05,2.08249194829396
"E960",-0.000439205850427985,13.0555501143759
"E965",0,1.90652353258562
"E966",0,0.14754820068727
"E967",0.000218610583609153,33.7144427071718
"E968",0.000103067596378255,4.95304709310512
"E969",1.17123891540037e-05,1.04941867200905
"E980",-0.00207156727909732,63.271798172036
"E988",0,3.52124590522509
"E989",0,193.867242867702
"V01",-0.000591886768319451,19.9912408741392
"V02",0.0410101600559453,1743.19629397355
"V03",4.35075451102733e-05,3.97327032682603
"V04",3.1897154770472e-05,4.36675105846354
"V05",0,0.387414016827922
"V06",0,3.96842330782303
"V07",0.00299876916927106,47.6141153811536
"V08",0.00521616379774654,100.422446435858
"V09",0.697316279201726,7828.09611580326
"V10",0.038829521578052,1221.4487972952
"V11",-8.34665195609215e-06,153.900822003367
"V12",0.00761143611546147,1246.42502122226
"V13",-0.0288550385555889,863.371549544319
"V14",-0.000666577524052,65.8528380058532
"V15",0.00196137838138073,1270.34882345714
"V16",-0.0125546990999097,205.880408770434
"V17",0.00849539850424028,900.850461145021
"V18",-0.0057635989788452,583.752185612605
"V19",0,0.18633346383591
"V23",0,0.07604062517994
"V26",0.00069600206391819,119.737320498924
"V27",-3.10907284322799e-06,1.71545392378086
"V29",0,1.14754266874427
"V30",0,1.36209492094772
"V42",-0.0410291057517908,2226.0517905722
"V43",-0.0583295203921662,1413.63116527168
"V44",1.15538223840466,13496.0879620886
"V45",-0.0879242998668594,1615.62522007303
"V46",0.116121378482426,6452.62873720674
"V49",-0.00879896495748483,1344.51420086456
"V50",0,0.347802923229436
"V53",0.0342031401935734,869.733025801005
"V54",0.000437185405071966,204.801812401275
"V55",0.530571526249137,9433.34909248124
"V56",0.000847378273823186,117.364844169463
"V58",0.0389673778309424,2675.08263011679
"V60",-0.00114113052190316,77.3000583426533
"V61",0,0.82910361598362
"V62",0.00308008998951956,184.179155215054
"V63",0.000111552188017757,23.5875409212299
"V64",0.00659821069348168,651.620153571742
"V65",-0.00300912928925709,74.7415539519422
"V66",0.0159643581027747,699.511028625594
"V69",1.59605403368551e-05,1.5442472875623
"V70",-0.00267956765102821,260.591437329972
"V72",0,0.510248326246488
"V74",0,0.136159842464238
"V76",0,49.4275656539149
"DEAD",0.249738477583051,4117.55977488581
"ASIAN",-0.0066789301872526,368.253267069688
"WHITE",0.0552058248899993,1637.15053947713
"UNKNOWN.NOT.SPECIFIED",0.010701128178963,1211.46512921527
"BLACK.AFRICAN.AMERICAN",0.0145639067259529,1993.43535609047
"PATIENT.DECLINED.TO.ANSWER",0.00363681228554457,139.799535986971
"OTHER",0.0052208483487294,515.450321245017
"HISPANIC.OR.LATINO",-0.00415352097250082,303.387594243455
"HISPANIC.LATINO...GUATEMALAN",-0.000125435999914222,5.44729996923718
"ASIAN...CHINESE",-0.00188464928932486,99.1583965165534
"HISPANIC.LATINO...PUERTO.RICAN",8.1033477751658e-05,121.006610634795
"ASIAN...ASIAN.INDIAN",0.000570064278129003,593.366204818753
"ASIAN...VIETNAMESE",-1.43399711526359e-05,16.2191091716056
"MULTI.RACE.ETHNICITY",-0.000347702621190963,24.7851180343258
"HISPANIC.LATINO...DOMINICAN",-0.000185189895935304,23.6633909682927
"AMERICAN.INDIAN.ALASKA.NATIVE",-0.00101983396312675,113.259930845426
"WHITE...RUSSIAN",8.6996905933879e-05,91.3093159460871
"BLACK.AFRICAN",-6.20185686361879e-05,12.8524688397541
"HISPANIC.LATINO...SALVADORAN",-0.000309636838074417,10.6921151990711
"UNABLE.TO.OBTAIN",-0.0016684646575382,330.697301105563
"BLACK.CAPE.VERDEAN",-0.000538308703605903,154.304463987775
"BLACK.HAITIAN",-0.00158595409199171,67.4095997358727
"WHITE...OTHER.EUROPEAN",-0.00150985776566059,221.681987523112
"PORTUGUESE",-0.000182087155668819,60.7306689743891
"ASIAN...CAMBODIAN",5.99195306802722e-06,5.50615802828817
"SOUTH.AMERICAN",-3.81957260815858e-05,4.0978425253627
"WHITE...EASTERN.EUROPEAN",0,1.14940241992794
"ASIAN...FILIPINO",-4.19162502274909e-05,4.69669742223278
"CARIBBEAN.ISLAND",0,2.91600411578307
"ASIAN...KOREAN",0,0.0186699613218597
"HISPANIC.LATINO...COLOMBIAN",0,0
"WHITE...BRAZILIAN",-0.000953901568101591,60.1878909637754
"NATIVE.HAWAIIAN.OR.OTHER.PACIFIC.ISLANDER",-0.000116459293364649,0.337088433898957
"HISPANIC.LATINO...CENTRAL.AMERICAN..OTHER.",-1.42113840586784e-06,2.55163035242981
"ASIAN...JAPANESE",0,0.241500584612174
"ASIAN...THAI",0,0.00378957357354716
"HISPANIC.LATINO...HONDURAN",0,0
"HISPANIC.LATINO...CUBAN",0.0003585214421575,23.1274129919362
"MIDDLE.EASTERN",3.8851872006022e-05,18.509736476692
"ASIAN...OTHER",0.00140895223637941,61.7687213086775
"HISPANIC.LATINO...MEXICAN",0,1.12835131311911
"AMERICAN.INDIAN.ALASKA.NATIVE.FEDERALLY.RECOGNIZED.TRIBE",0,0
